id,date,time_hours,total_intensity, average_intensity ,calories
4445114986,5/10/2016,7:00:00 AM,1,0.02,71
4445114986,5/10/2016,8:00:00 AM,4,0.07,79
4445114986,5/10/2016,9:00:00 AM,1,0.02,71
4445114986,5/10/2016,10:00:00 AM,5,0.08,81
4445114986,5/10/2016,11:00:00 AM,10,0.17,93
4445114986,5/10/2016,12:00:00 PM,14,0.23,101
4445114986,5/10/2016,1:00:00 PM,25,0.42,121
4445114986,5/10/2016,2:00:00 PM,16,0.27,101
4445114986,5/10/2016,3:00:00 PM,13,0.22,97
4445114986,5/10/2016,4:00:00 PM,15,0.25,111
4445114986,5/10/2016,5:00:00 PM,16,0.27,106
4445114986,5/10/2016,6:00:00 PM,24,0.4,127
4445114986,5/10/2016,7:00:00 PM,21,0.35,118
4445114986,5/10/2016,8:00:00 PM,9,0.15,88
4445114986,5/10/2016,9:00:00 PM,9,0.15,90
4445114986,5/10/2016,10:00:00 PM,18,0.3,111
4445114986,5/10/2016,11:00:00 PM,12,0.2,94
4445114986,5/11/2016,12:00:00 AM,2,0.03,75
4445114986,5/11/2016,1:00:00 AM,6,0.1,82
4445114986,5/11/2016,2:00:00 AM,0,0.0,69
4445114986,5/11/2016,3:00:00 AM,0,0.0,69
4445114986,5/11/2016,4:00:00 AM,2,0.03,73
4445114986,5/11/2016,5:00:00 AM,1,0.02,71
4445114986,5/11/2016,6:00:00 AM,0,0.0,69
4445114986,5/11/2016,7:00:00 AM,0,0.0,69
4445114986,5/11/2016,8:00:00 AM,0,0.0,70
4445114986,5/11/2016,9:00:00 AM,0,0.0,69
4445114986,5/11/2016,10:00:00 AM,17,0.28,106
4445114986,5/11/2016,11:00:00 AM,0,0.0,69
4445114986,5/11/2016,12:00:00 PM,11,0.18,95
4445114986,5/11/2016,1:00:00 PM,137,2.28,356
4445114986,5/11/2016,2:00:00 PM,33,0.55,142
4445114986,5/11/2016,3:00:00 PM,6,0.1,84
4445114986,5/11/2016,4:00:00 PM,27,0.45,124
4445114986,5/11/2016,5:00:00 PM,17,0.28,105
4445114986,5/11/2016,6:00:00 PM,16,0.27,108
4445114986,5/11/2016,7:00:00 PM,23,0.38,122
4445114986,5/11/2016,8:00:00 PM,24,0.4,126
4445114986,5/11/2016,9:00:00 PM,16,0.27,111
4445114986,5/11/2016,10:00:00 PM,11,0.18,96
4445114986,5/11/2016,11:00:00 PM,29,0.48,142
4445114986,5/12/2016,12:00:00 AM,0,0.0,69
4445114986,5/12/2016,1:00:00 AM,1,0.02,72
4445114986,5/12/2016,2:00:00 AM,0,0.0,69
4445114986,5/12/2016,3:00:00 AM,1,0.02,71
4445114986,5/12/2016,4:00:00 AM,3,0.05,75
4445114986,5/12/2016,5:00:00 AM,0,0.0,69
4445114986,5/12/2016,6:00:00 AM,0,0.0,69
4445114986,5/12/2016,7:00:00 AM,1,0.02,71
4445114986,5/12/2016,8:00:00 AM,0,0.0,69
4445114986,5/12/2016,9:00:00 AM,0,0.0,70
4445114986,5/12/2016,10:00:00 AM,11,0.18,94
4445114986,5/12/2016,11:00:00 AM,11,0.18,95
4445114986,5/12/2016,12:00:00 PM,7,0.12,84
4445114986,5/12/2016,1:00:00 PM,6,0.1,83
4445114986,5/12/2016,2:00:00 PM,10,0.17,92
4558609924,4/12/2016,12:00:00 AM,0,0.0,56
4558609924,4/12/2016,1:00:00 AM,0,0.0,56
4558609924,4/12/2016,2:00:00 AM,0,0.0,56
4558609924,4/12/2016,3:00:00 AM,0,0.0,56
4558609924,4/12/2016,4:00:00 AM,0,0.0,56
4558609924,4/12/2016,5:00:00 AM,0,0.0,56
4558609924,4/12/2016,6:00:00 AM,7,0.12,70
4558609924,4/12/2016,7:00:00 AM,11,0.18,78
4558609924,4/12/2016,8:00:00 AM,12,0.2,76
4558609924,4/12/2016,9:00:00 AM,31,0.52,112
4558609924,4/12/2016,10:00:00 AM,33,0.55,109
4558609924,4/12/2016,11:00:00 AM,25,0.42,97
4558609924,4/12/2016,12:00:00 PM,14,0.23,81
4558609924,4/12/2016,1:00:00 PM,20,0.33,89
4558609924,4/12/2016,2:00:00 PM,30,0.5,109
4558609924,4/12/2016,3:00:00 PM,1,0.02,59
4558609924,4/12/2016,4:00:00 PM,36,0.6,122
4558609924,4/12/2016,5:00:00 PM,23,0.38,105
4558609924,4/12/2016,6:00:00 PM,28,0.47,108
4558609924,4/12/2016,7:00:00 PM,12,0.2,78
4558609924,4/12/2016,8:00:00 PM,12,0.2,76
4558609924,4/12/2016,9:00:00 PM,10,0.17,74
4558609924,4/12/2016,10:00:00 PM,13,0.22,77
4558609924,4/12/2016,11:00:00 PM,0,0.0,56
4558609924,4/13/2016,12:00:00 AM,0,0.0,56
4558609924,4/13/2016,1:00:00 AM,0,0.0,56
4558609924,4/13/2016,2:00:00 AM,0,0.0,56
4558609924,4/13/2016,3:00:00 AM,0,0.0,56
4558609924,4/13/2016,4:00:00 AM,0,0.0,56
4558609924,4/13/2016,5:00:00 AM,0,0.0,56
4558609924,4/13/2016,6:00:00 AM,0,0.0,56
4558609924,4/13/2016,7:00:00 AM,0,0.0,56
4558609924,4/13/2016,8:00:00 AM,0,0.0,56
4558609924,4/13/2016,9:00:00 AM,0,0.0,56
4558609924,4/13/2016,10:00:00 AM,0,0.0,56
4558609924,4/13/2016,11:00:00 AM,9,0.15,77
4558609924,4/13/2016,12:00:00 PM,34,0.57,127
4558609924,4/13/2016,1:00:00 PM,19,0.32,94
4558609924,4/13/2016,2:00:00 PM,19,0.32,93
4558609924,4/13/2016,3:00:00 PM,10,0.17,74
4558609924,4/13/2016,4:00:00 PM,65,1.08,178
4558609924,4/13/2016,5:00:00 PM,39,0.65,128
4558609924,4/13/2016,6:00:00 PM,3,0.05,61
4558609924,4/13/2016,7:00:00 PM,0,0.0,56
4558609924,4/13/2016,8:00:00 PM,0,0.0,56
4558609924,4/13/2016,9:00:00 PM,0,0.0,56
4558609924,4/13/2016,10:00:00 PM,0,0.0,56
4558609924,4/13/2016,11:00:00 PM,0,0.0,56
4558609924,4/14/2016,12:00:00 AM,0,0.0,56
4558609924,4/14/2016,1:00:00 AM,0,0.0,56
4558609924,4/14/2016,2:00:00 AM,0,0.0,56
4558609924,4/14/2016,3:00:00 AM,0,0.0,56
4558609924,4/14/2016,4:00:00 AM,0,0.0,56
4558609924,4/14/2016,5:00:00 AM,0,0.0,56
4558609924,4/14/2016,6:00:00 AM,0,0.0,56
4558609924,4/14/2016,7:00:00 AM,0,0.0,56
4558609924,4/14/2016,8:00:00 AM,0,0.0,56
4558609924,4/14/2016,9:00:00 AM,24,0.4,107
4558609924,4/14/2016,10:00:00 AM,11,0.18,85
4558609924,4/14/2016,11:00:00 AM,12,0.2,79
4558609924,4/14/2016,12:00:00 PM,26,0.43,105
4558609924,4/14/2016,1:00:00 PM,28,0.47,110
4558609924,4/14/2016,2:00:00 PM,36,0.6,131
4558609924,4/14/2016,3:00:00 PM,6,0.1,71
4558609924,4/14/2016,4:00:00 PM,29,0.48,127
4558609924,4/14/2016,5:00:00 PM,32,0.53,125
4558609924,4/14/2016,6:00:00 PM,11,0.18,81
4558609924,4/14/2016,7:00:00 PM,23,0.38,99
4558609924,4/14/2016,8:00:00 PM,30,0.5,114
4558609924,4/14/2016,9:00:00 PM,8,0.13,69
4558609924,4/14/2016,10:00:00 PM,3,0.05,62
4558609924,4/14/2016,11:00:00 PM,0,0.0,56
4558609924,4/15/2016,12:00:00 AM,0,0.0,56
4558609924,4/15/2016,1:00:00 AM,0,0.0,56
4558609924,4/15/2016,2:00:00 AM,0,0.0,56
4558609924,4/15/2016,3:00:00 AM,0,0.0,56
4558609924,4/15/2016,4:00:00 AM,0,0.0,56
4558609924,4/15/2016,5:00:00 AM,0,0.0,56
4558609924,4/15/2016,6:00:00 AM,0,0.0,56
4558609924,4/15/2016,7:00:00 AM,0,0.0,56
4558609924,4/15/2016,8:00:00 AM,7,0.12,69
4558609924,4/15/2016,9:00:00 AM,21,0.35,96
4558609924,4/15/2016,10:00:00 AM,20,0.33,99
4558609924,4/15/2016,11:00:00 AM,25,0.42,108
4558609924,4/15/2016,12:00:00 PM,22,0.37,100
4558609924,4/15/2016,1:00:00 PM,78,1.3,203
4558609924,4/15/2016,2:00:00 PM,56,0.93,169
4558609924,4/15/2016,3:00:00 PM,17,0.28,96
4558609924,4/15/2016,4:00:00 PM,23,0.38,103
4558609924,4/15/2016,5:00:00 PM,31,0.52,137
4558609924,4/15/2016,6:00:00 PM,11,0.18,82
4558609924,4/15/2016,7:00:00 PM,33,0.55,139
4558609924,4/15/2016,8:00:00 PM,14,0.23,81
4558609924,4/15/2016,9:00:00 PM,1,0.02,57
4558609924,4/15/2016,10:00:00 PM,10,0.17,72
4558609924,4/15/2016,11:00:00 PM,4,0.07,65
4558609924,4/16/2016,12:00:00 AM,6,0.1,68
4558609924,4/16/2016,1:00:00 AM,0,0.0,57
4558609924,4/16/2016,2:00:00 AM,1,0.02,57
4558609924,4/16/2016,3:00:00 AM,0,0.0,56
4558609924,4/16/2016,4:00:00 AM,0,0.0,56
4558609924,4/16/2016,5:00:00 AM,0,0.0,56
4558609924,4/16/2016,6:00:00 AM,0,0.0,56
4558609924,4/16/2016,7:00:00 AM,0,0.0,56
4558609924,4/16/2016,8:00:00 AM,0,0.0,56
4558609924,4/16/2016,9:00:00 AM,15,0.25,82
4558609924,4/16/2016,10:00:00 AM,31,0.52,114
4558609924,4/16/2016,11:00:00 AM,10,0.17,73
4558609924,4/16/2016,12:00:00 PM,32,0.53,110
4558609924,4/16/2016,1:00:00 PM,30,0.5,108
4558609924,4/16/2016,2:00:00 PM,46,0.77,142
4558609924,4/16/2016,3:00:00 PM,31,0.52,112
4558609924,4/16/2016,4:00:00 PM,26,0.43,103
4558609924,4/16/2016,5:00:00 PM,16,0.27,86
4558609924,4/16/2016,6:00:00 PM,25,0.42,98
4558609924,4/16/2016,7:00:00 PM,60,1.0,170
4558609924,4/16/2016,8:00:00 PM,15,0.25,84
4558609924,4/16/2016,9:00:00 PM,2,0.03,61
4558609924,4/16/2016,10:00:00 PM,3,0.05,61
4558609924,4/16/2016,11:00:00 PM,7,0.12,71
4558609924,4/17/2016,12:00:00 AM,2,0.03,60
4558609924,4/17/2016,1:00:00 AM,0,0.0,56
4558609924,4/17/2016,2:00:00 AM,0,0.0,56
4558609924,4/17/2016,3:00:00 AM,0,0.0,56
4558609924,4/17/2016,4:00:00 AM,0,0.0,56
4558609924,4/17/2016,5:00:00 AM,0,0.0,56
4558609924,4/17/2016,6:00:00 AM,0,0.0,56
4558609924,4/17/2016,7:00:00 AM,0,0.0,56
4558609924,4/17/2016,8:00:00 AM,0,0.0,56
4558609924,4/17/2016,9:00:00 AM,25,0.42,102
4558609924,4/17/2016,10:00:00 AM,31,0.52,113
4558609924,4/17/2016,11:00:00 AM,61,1.02,178
4558609924,4/17/2016,12:00:00 PM,68,1.13,204
4558609924,4/17/2016,1:00:00 PM,16,0.27,90
4558609924,4/17/2016,2:00:00 PM,24,0.4,115
4558609924,4/17/2016,3:00:00 PM,14,0.23,92
4558609924,4/17/2016,4:00:00 PM,17,0.28,97
4558609924,4/17/2016,5:00:00 PM,37,0.62,135
4558609924,4/17/2016,6:00:00 PM,4,0.07,65
4558609924,4/17/2016,7:00:00 PM,21,0.35,107
4558609924,4/17/2016,8:00:00 PM,15,0.25,86
4558609924,4/17/2016,9:00:00 PM,15,0.25,89
4558609924,4/17/2016,10:00:00 PM,12,0.2,81
4558609924,4/17/2016,11:00:00 PM,1,0.02,57
4558609924,4/18/2016,12:00:00 AM,0,0.0,56
4558609924,4/18/2016,1:00:00 AM,0,0.0,56
4558609924,4/18/2016,2:00:00 AM,0,0.0,56
4558609924,4/18/2016,3:00:00 AM,0,0.0,56
4558609924,4/18/2016,4:00:00 AM,0,0.0,56
4558609924,4/18/2016,5:00:00 AM,0,0.0,56
4558609924,4/18/2016,6:00:00 AM,0,0.0,56
4558609924,4/18/2016,7:00:00 AM,8,0.13,78
4558609924,4/18/2016,8:00:00 AM,26,0.43,108
4558609924,4/18/2016,9:00:00 AM,17,0.28,91
4558609924,4/18/2016,10:00:00 AM,14,0.23,85
4558609924,4/18/2016,11:00:00 AM,45,0.75,135
4558609924,4/18/2016,12:00:00 PM,21,0.35,92
4558609924,4/18/2016,1:00:00 PM,32,0.53,112
4558609924,4/18/2016,2:00:00 PM,17,0.28,86
4558609924,4/18/2016,3:00:00 PM,22,0.37,91
4558609924,4/18/2016,4:00:00 PM,92,1.53,228
4558609924,4/18/2016,5:00:00 PM,27,0.45,116
4558609924,4/18/2016,6:00:00 PM,25,0.42,112
4558609924,4/18/2016,7:00:00 PM,30,0.5,115
4558609924,4/18/2016,8:00:00 PM,19,0.32,96
4558609924,4/18/2016,9:00:00 PM,6,0.1,67
4558609924,4/18/2016,10:00:00 PM,2,0.03,59
4558609924,4/18/2016,11:00:00 PM,0,0.0,56
4558609924,4/19/2016,12:00:00 AM,0,0.0,56
4558609924,4/19/2016,1:00:00 AM,0,0.0,56
4558609924,4/19/2016,2:00:00 AM,0,0.0,56
4558609924,4/19/2016,3:00:00 AM,0,0.0,56
4558609924,4/19/2016,4:00:00 AM,0,0.0,56
4558609924,4/19/2016,5:00:00 AM,0,0.0,56
4558609924,4/19/2016,6:00:00 AM,0,0.0,56
4558609924,4/19/2016,7:00:00 AM,0,0.0,56
4558609924,4/19/2016,8:00:00 AM,0,0.0,56
4558609924,4/19/2016,9:00:00 AM,0,0.0,56
4558609924,4/19/2016,10:00:00 AM,0,0.0,56
4558609924,4/19/2016,11:00:00 AM,0,0.0,56
4558609924,4/19/2016,12:00:00 PM,1,0.02,58
4558609924,4/19/2016,1:00:00 PM,32,0.53,113
4558609924,4/19/2016,2:00:00 PM,27,0.45,111
4558609924,4/19/2016,3:00:00 PM,12,0.2,82
4558609924,4/19/2016,4:00:00 PM,17,0.28,92
4558609924,4/19/2016,5:00:00 PM,46,0.77,145
4558609924,4/19/2016,6:00:00 PM,33,0.55,118
4558609924,4/19/2016,7:00:00 PM,37,0.62,130
4558609924,4/19/2016,8:00:00 PM,23,0.38,103
4558609924,4/19/2016,9:00:00 PM,10,0.17,78
4558609924,4/19/2016,10:00:00 PM,28,0.47,113
4558609924,4/19/2016,11:00:00 PM,3,0.05,63
4558609924,4/20/2016,12:00:00 AM,3,0.05,60
4558609924,4/20/2016,1:00:00 AM,0,0.0,56
4558609924,4/20/2016,2:00:00 AM,0,0.0,56
4558609924,4/20/2016,3:00:00 AM,0,0.0,56
4558609924,4/20/2016,4:00:00 AM,0,0.0,56
4558609924,4/20/2016,5:00:00 AM,0,0.0,56
4558609924,4/20/2016,6:00:00 AM,0,0.0,56
4558609924,4/20/2016,7:00:00 AM,0,0.0,56
4558609924,4/20/2016,8:00:00 AM,0,0.0,56
4558609924,4/20/2016,9:00:00 AM,0,0.0,56
4558609924,4/20/2016,10:00:00 AM,6,0.1,68
4558609924,4/20/2016,11:00:00 AM,24,0.4,99
4558609924,4/20/2016,12:00:00 PM,14,0.23,86
4558609924,4/20/2016,1:00:00 PM,17,0.28,90
4558609924,4/20/2016,2:00:00 PM,17,0.28,87
4558609924,4/20/2016,3:00:00 PM,12,0.2,81
4558609924,4/20/2016,4:00:00 PM,5,0.08,69
4558609924,4/20/2016,5:00:00 PM,24,0.4,102
4558609924,4/20/2016,6:00:00 PM,33,0.55,126
4558609924,4/20/2016,7:00:00 PM,18,0.3,98
4558609924,4/20/2016,8:00:00 PM,22,0.37,101
4558609924,4/20/2016,9:00:00 PM,9,0.15,70
4558609924,4/20/2016,10:00:00 PM,11,0.18,76
4558609924,4/20/2016,11:00:00 PM,7,0.12,71
4558609924,4/21/2016,12:00:00 AM,3,0.05,64
4558609924,4/21/2016,1:00:00 AM,0,0.0,56
4558609924,4/21/2016,2:00:00 AM,1,0.02,57
4558609924,4/21/2016,3:00:00 AM,0,0.0,56
4558609924,4/21/2016,4:00:00 AM,0,0.0,56
4558609924,4/21/2016,5:00:00 AM,0,0.0,56
4558609924,4/21/2016,6:00:00 AM,0,0.0,56
4558609924,4/21/2016,7:00:00 AM,13,0.22,80
4558609924,4/21/2016,8:00:00 AM,38,0.63,149
4558609924,4/21/2016,9:00:00 AM,47,0.78,172
4558609924,4/21/2016,10:00:00 AM,49,0.82,188
4558609924,4/21/2016,11:00:00 AM,49,0.82,166
4558609924,4/21/2016,12:00:00 PM,40,0.67,158
4558609924,4/21/2016,1:00:00 PM,23,0.38,116
4558609924,4/21/2016,2:00:00 PM,21,0.35,110
4558609924,4/21/2016,3:00:00 PM,13,0.22,97
4558609924,4/21/2016,4:00:00 PM,29,0.48,119
4558609924,4/21/2016,5:00:00 PM,39,0.65,151
4558609924,4/21/2016,6:00:00 PM,49,0.82,163
4558609924,4/21/2016,7:00:00 PM,19,0.32,95
4558609924,4/21/2016,8:00:00 PM,15,0.25,83
4558609924,4/21/2016,9:00:00 PM,19,0.32,88
4558609924,4/21/2016,10:00:00 PM,16,0.27,82
4558609924,4/21/2016,11:00:00 PM,9,0.15,70
4558609924,4/22/2016,12:00:00 AM,2,0.03,61
4558609924,4/22/2016,1:00:00 AM,4,0.07,63
4558609924,4/22/2016,2:00:00 AM,0,0.0,56
4558609924,4/22/2016,3:00:00 AM,0,0.0,56
4558609924,4/22/2016,4:00:00 AM,0,0.0,56
4558609924,4/22/2016,5:00:00 AM,0,0.0,56
4558609924,4/22/2016,6:00:00 AM,0,0.0,56
4558609924,4/22/2016,7:00:00 AM,0,0.0,56
4558609924,4/22/2016,8:00:00 AM,0,0.0,56
4558609924,4/22/2016,9:00:00 AM,18,0.3,86
4558609924,4/22/2016,10:00:00 AM,30,0.5,110
4558609924,4/22/2016,11:00:00 AM,17,0.28,91
4558609924,4/22/2016,12:00:00 PM,7,0.12,72
4558609924,4/22/2016,1:00:00 PM,15,0.25,84
4558609924,4/22/2016,2:00:00 PM,22,0.37,100
4558609924,4/22/2016,3:00:00 PM,34,0.57,139
4558609924,4/22/2016,4:00:00 PM,24,0.4,102
4558609924,4/22/2016,5:00:00 PM,18,0.3,93
4558609924,4/22/2016,6:00:00 PM,123,2.05,285
4558609924,4/22/2016,7:00:00 PM,7,0.12,73
4558609924,4/22/2016,8:00:00 PM,24,0.4,107
4558609924,4/22/2016,9:00:00 PM,10,0.17,76
4558609924,4/22/2016,10:00:00 PM,26,0.43,103
4558609924,4/22/2016,11:00:00 PM,2,0.03,59
4558609924,4/23/2016,12:00:00 AM,29,0.48,110
4558609924,4/23/2016,1:00:00 AM,5,0.08,64
4558609924,4/23/2016,2:00:00 AM,0,0.0,56
4558609924,4/23/2016,3:00:00 AM,0,0.0,56
4558609924,4/23/2016,4:00:00 AM,0,0.0,56
4558609924,4/23/2016,5:00:00 AM,0,0.0,56
4558609924,4/23/2016,6:00:00 AM,0,0.0,56
4558609924,4/23/2016,7:00:00 AM,0,0.0,56
4558609924,4/23/2016,8:00:00 AM,0,0.0,56
4558609924,4/23/2016,9:00:00 AM,22,0.37,101
4558609924,4/23/2016,10:00:00 AM,18,0.3,97
4558609924,4/23/2016,11:00:00 AM,12,0.2,82
4558609924,4/23/2016,12:00:00 PM,11,0.18,88
4558609924,4/23/2016,1:00:00 PM,22,0.37,98
4558609924,4/23/2016,2:00:00 PM,46,0.77,146
4558609924,4/23/2016,3:00:00 PM,28,0.47,130
4558609924,4/23/2016,4:00:00 PM,25,0.42,128
4558609924,4/23/2016,5:00:00 PM,20,0.33,108
4558609924,4/23/2016,6:00:00 PM,32,0.53,122
4558609924,4/23/2016,7:00:00 PM,26,0.43,111
4558609924,4/23/2016,8:00:00 PM,12,0.2,80
4558609924,4/23/2016,9:00:00 PM,16,0.27,96
4558609924,4/23/2016,10:00:00 PM,1,0.02,58
4558609924,4/23/2016,11:00:00 PM,8,0.13,71
4558609924,4/24/2016,12:00:00 AM,0,0.0,56
4558609924,4/24/2016,1:00:00 AM,0,0.0,56
4558609924,4/24/2016,2:00:00 AM,0,0.0,56
4558609924,4/24/2016,3:00:00 AM,0,0.0,56
4558609924,4/24/2016,4:00:00 AM,0,0.0,56
4558609924,4/24/2016,5:00:00 AM,0,0.0,56
4558609924,4/24/2016,6:00:00 AM,0,0.0,56
4558609924,4/24/2016,7:00:00 AM,0,0.0,56
4558609924,4/24/2016,8:00:00 AM,29,0.48,112
4558609924,4/24/2016,9:00:00 AM,24,0.4,99
4558609924,4/24/2016,10:00:00 AM,42,0.7,140
4558609924,4/24/2016,11:00:00 AM,25,0.42,103
4558609924,4/24/2016,12:00:00 PM,42,0.7,138
4558609924,4/24/2016,1:00:00 PM,17,0.28,89
4558609924,4/24/2016,2:00:00 PM,23,0.38,120
4558609924,4/24/2016,3:00:00 PM,40,0.67,158
4558609924,4/24/2016,4:00:00 PM,22,0.37,111
4558609924,4/24/2016,5:00:00 PM,32,0.53,115
4558609924,4/24/2016,6:00:00 PM,15,0.25,88
4558609924,4/24/2016,7:00:00 PM,18,0.3,93
4558609924,4/24/2016,8:00:00 PM,12,0.2,80
4558609924,4/24/2016,9:00:00 PM,15,0.25,86
4558609924,4/24/2016,10:00:00 PM,17,0.28,90
4558609924,4/24/2016,11:00:00 PM,22,0.37,97
4558609924,4/25/2016,12:00:00 AM,5,0.08,65
4558609924,4/25/2016,1:00:00 AM,2,0.03,60
4558609924,4/25/2016,2:00:00 AM,0,0.0,56
4558609924,4/25/2016,3:00:00 AM,0,0.0,56
4558609924,4/25/2016,4:00:00 AM,0,0.0,56
4558609924,4/25/2016,5:00:00 AM,0,0.0,56
4558609924,4/25/2016,6:00:00 AM,0,0.0,56
4558609924,4/25/2016,7:00:00 AM,0,0.0,56
4558609924,4/25/2016,8:00:00 AM,0,0.0,56
4558609924,4/25/2016,9:00:00 AM,20,0.33,94
4558609924,4/25/2016,10:00:00 AM,31,0.52,121
4558609924,4/25/2016,11:00:00 AM,18,0.3,93
4558609924,4/25/2016,12:00:00 PM,16,0.27,85
4558609924,4/25/2016,1:00:00 PM,32,0.53,113
4558609924,4/25/2016,2:00:00 PM,35,0.58,114
4558609924,4/25/2016,3:00:00 PM,28,0.47,111
4558609924,4/25/2016,4:00:00 PM,85,1.42,249
4558609924,4/25/2016,5:00:00 PM,31,0.52,134
4558609924,4/25/2016,6:00:00 PM,28,0.47,118
4558609924,4/25/2016,7:00:00 PM,27,0.45,123
4558609924,4/25/2016,8:00:00 PM,17,0.28,98
4558609924,4/25/2016,9:00:00 PM,28,0.47,122
4558609924,4/25/2016,10:00:00 PM,11,0.18,79
4558609924,4/25/2016,11:00:00 PM,0,0.0,56
4558609924,4/26/2016,12:00:00 AM,0,0.0,56
4558609924,4/26/2016,1:00:00 AM,0,0.0,56
4558609924,4/26/2016,2:00:00 AM,0,0.0,56
4558609924,4/26/2016,3:00:00 AM,0,0.0,56
4558609924,4/26/2016,4:00:00 AM,0,0.0,56
4558609924,4/26/2016,5:00:00 AM,0,0.0,56
4558609924,4/26/2016,6:00:00 AM,0,0.0,56
4558609924,4/26/2016,7:00:00 AM,0,0.0,56
4558609924,4/26/2016,8:00:00 AM,9,0.15,77
4558609924,4/26/2016,9:00:00 AM,27,0.45,108
4558609924,4/26/2016,10:00:00 AM,20,0.33,100
4558609924,4/26/2016,11:00:00 AM,30,0.5,114
4558609924,4/26/2016,12:00:00 PM,22,0.37,95
4558609924,4/26/2016,1:00:00 PM,16,0.27,85
4558609924,4/26/2016,2:00:00 PM,10,0.17,75
4558609924,4/26/2016,3:00:00 PM,69,1.15,190
4558609924,4/26/2016,4:00:00 PM,25,0.42,120
4558609924,4/26/2016,5:00:00 PM,70,1.17,211
4558609924,4/26/2016,6:00:00 PM,32,0.53,140
4558609924,4/26/2016,7:00:00 PM,11,0.18,87
4558609924,4/26/2016,8:00:00 PM,27,0.45,137
4558609924,4/26/2016,9:00:00 PM,17,0.28,90
4558609924,4/26/2016,10:00:00 PM,2,0.03,61
4558609924,4/26/2016,11:00:00 PM,14,0.23,82
4558609924,4/27/2016,12:00:00 AM,6,0.1,65
4558609924,4/27/2016,1:00:00 AM,0,0.0,56
4558609924,4/27/2016,2:00:00 AM,0,0.0,56
4558609924,4/27/2016,3:00:00 AM,0,0.0,56
4558609924,4/27/2016,4:00:00 AM,0,0.0,56
4558609924,4/27/2016,5:00:00 AM,0,0.0,56
4558609924,4/27/2016,6:00:00 AM,0,0.0,56
4558609924,4/27/2016,7:00:00 AM,0,0.0,56
4558609924,4/27/2016,8:00:00 AM,0,0.0,56
4558609924,4/27/2016,9:00:00 AM,14,0.23,85
4558609924,4/27/2016,10:00:00 AM,34,0.57,119
4558609924,4/27/2016,11:00:00 AM,16,0.27,86
4558609924,4/27/2016,12:00:00 PM,34,0.57,114
4558609924,4/27/2016,1:00:00 PM,20,0.33,89
4558609924,4/27/2016,2:00:00 PM,17,0.28,81
4558609924,4/27/2016,3:00:00 PM,34,0.57,118
4558609924,4/27/2016,4:00:00 PM,22,0.37,100
4558609924,4/27/2016,5:00:00 PM,23,0.38,98
4558609924,4/27/2016,6:00:00 PM,103,1.72,231
4558609924,4/27/2016,7:00:00 PM,41,0.68,132
4558609924,4/27/2016,8:00:00 PM,28,0.47,110
4558609924,4/27/2016,9:00:00 PM,20,0.33,92
4558609924,4/27/2016,10:00:00 PM,9,0.15,74
4558609924,4/27/2016,11:00:00 PM,0,0.0,56
4558609924,4/28/2016,12:00:00 AM,0,0.0,56
4558609924,4/28/2016,1:00:00 AM,0,0.0,56
4558609924,4/28/2016,2:00:00 AM,0,0.0,56
4558609924,4/28/2016,3:00:00 AM,0,0.0,56
4558609924,4/28/2016,4:00:00 AM,0,0.0,56
4558609924,4/28/2016,5:00:00 AM,0,0.0,56
4558609924,4/28/2016,6:00:00 AM,19,0.32,96
4558609924,4/28/2016,7:00:00 AM,38,0.63,129
4558609924,4/28/2016,8:00:00 AM,31,0.52,127
4558609924,4/28/2016,9:00:00 AM,31,0.52,123
4558609924,4/28/2016,10:00:00 AM,25,0.42,108
4558609924,4/28/2016,11:00:00 AM,16,0.27,93
4558609924,4/28/2016,12:00:00 PM,14,0.23,87
4558609924,4/28/2016,1:00:00 PM,27,0.45,116
4558609924,4/28/2016,2:00:00 PM,31,0.52,118
4558609924,4/28/2016,3:00:00 PM,43,0.72,145
4558609924,4/28/2016,4:00:00 PM,41,0.68,158
4558609924,4/28/2016,5:00:00 PM,33,0.55,125
4558609924,4/28/2016,6:00:00 PM,7,0.12,73
4558609924,4/28/2016,7:00:00 PM,10,0.17,77
4558609924,4/28/2016,8:00:00 PM,9,0.15,75
4558609924,4/28/2016,9:00:00 PM,9,0.15,75
4558609924,4/28/2016,10:00:00 PM,7,0.12,68
4558609924,4/28/2016,11:00:00 PM,1,0.02,58
4558609924,4/29/2016,12:00:00 AM,0,0.0,56
4558609924,4/29/2016,1:00:00 AM,0,0.0,56
4558609924,4/29/2016,2:00:00 AM,0,0.0,56
4558609924,4/29/2016,3:00:00 AM,0,0.0,56
4558609924,4/29/2016,4:00:00 AM,0,0.0,56
4558609924,4/29/2016,5:00:00 AM,0,0.0,56
4558609924,4/29/2016,6:00:00 AM,0,0.0,56
4558609924,4/29/2016,7:00:00 AM,0,0.0,56
4558609924,4/29/2016,8:00:00 AM,0,0.0,56
4558609924,4/29/2016,9:00:00 AM,3,0.05,62
4558609924,4/29/2016,10:00:00 AM,20,0.33,95
4558609924,4/29/2016,11:00:00 AM,15,0.25,82
4558609924,4/29/2016,12:00:00 PM,19,0.32,93
4558609924,4/29/2016,1:00:00 PM,27,0.45,109
4558609924,4/29/2016,2:00:00 PM,8,0.13,70
4558609924,4/29/2016,3:00:00 PM,56,0.93,165
4558609924,4/29/2016,4:00:00 PM,67,1.12,186
