id,activitydate,totalsteps,totaldistance,trackerdistance,loggedactivitiesdistance,calories
8877689391,5/1/2016,10930,8.32,8.32,0.0,2786
8877689391,5/2/2016,4790,3.64,3.64,0.0,2189
8877689391,5/3/2016,10818,8.21,8.21,0.0,2817
8877689391,5/4/2016,18193,16.3,16.3,0.0,3477
8877689391,5/5/2016,14055,10.67,10.67,0.0,3052
8877689391,5/6/2016,21727,19.34,19.34,0.0,4015
8877689391,5/7/2016,12332,8.13,8.13,0.0,4142
8877689391,5/8/2016,10686,8.11,8.11,0.0,2847
8877689391,5/9/2016,20226,18.25,18.25,0.0,3710
8877689391,5/10/2016,10733,8.15,8.15,0.0,2832
8877689391,5/11/2016,21420,19.56,19.56,0.0,3832
8877689391,5/12/2016,8064,6.12,6.12,0.0,1849
